29,1, 3, 0, 0, 0, 10, 58, 30, 0, 26, 0, 9, 149, 15, 0, 0, 0, 24269, 102877, 38545, 0, 4539, 0, 2038, 119872, 228896, 0, 0, 0, 87, 458, 235, 0, 79, 0, 33, 778, 90, 0, 0, 0, 10, 58, 30, 0, 26, 0, 9, 149, 15, 0, 0, 0, 33557, 565597, 42134, 0, 23681, 0, 1698, 232598, 229993, 0, 0, 0, 87, 462, 204, 0, 199, 0, 46, 872, 120
30,1, 1, 0, 0, 0, 658, 2235, 708, 0, 25, 0, 702, 6548, 924, 0, 0, 0, 302556, 1549047, 654525, 0, 4649, 0, 428502, 7550833, 948588, 0, 0, 0, 4017, 14631, 4962, 0, 76, 0, 4293, 49262, 6591, 0, 0, 0, 658, 2235, 708, 0, 25, 0, 702, 6548, 924, 0, 0, 0, 1974807, 3316812, 1176855, 0, 52757, 0, 1608540, 17406013, 1790679, 0, 0, 0, 4074, 14787, 4914, 0, 205, 0, 4878, 51317, 7065
31,1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0
31,1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0
30,1, 2, 0, 0, 0, 906, 914, 582, 0, 12, 0, 1516, 4313, 1306, 0, 0, 0, 753868, 969528, 666238, 0, 10644, 0, 2269756, 5985745, 2421840, 0, 0, 0, 6728, 7290, 4148, 0, 56, 0, 11472, 33090, 10698, 0, 0, 0, 906, 914, 582, 0, 12, 0, 1516, 4313, 1306, 0, 0, 0, 1909332, 1956710, 2102534, 0, 14703, 0, 4401754, 18764329, 9726242, 0, 0, 0, 6936, 7022, 4120, 0, 102, 0, 11794, 34425, 10924
31,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0
30,1, 3, 0, 0, 0, 4, 87, 14, 0, 23, 0, 9, 230, 41, 0, 0, 0, 866, 157123, 17629, 0, 6474, 0, 4755, 225617, 178669, 0, 0, 0, 28, 657, 128, 0, 75, 0, 51, 1392, 359, 0, 0, 0, 4, 87, 14, 0, 23, 0, 9, 230, 41, 0, 0, 0, 993, 225790, 26693, 0, 69696, 0, 16162, 472250, 210815, 0, 0, 0, 27, 697, 128, 0, 179, 0, 66, 1558, 359
30,1, 1, 0, 0, 0, 6, 42, 12, 0, 0, 0, 15, 54, 1, 0, 0, 0, 3531, 10566, 3084, 0, 0, 0, 10617, 192939, 28, 0, 0, 0, 51, 210, 81, 0, 0, 0, 126, 477, 4, 0, 0, 0, 6, 42, 12, 0, 0, 0, 15, 54, 1, 0, 0, 0, 1548, 8430, 21474, 0, 0, 0, 718851, 242649, 11, 0, 0, 0, 42, 219, 96, 0, 0, 0, 132, 480, 3
31,1, 3, 0, 1, 0, 4, 29, 3, 1, 20, 0, 15, 291, 15, 0, 74, 0, 1409, 50804, 1566, 478, 744, 0, 7765, 292183, 13787, 0, 6, 0, 31, 223, 24, 8, 40, 0, 97, 1935, 110, 0, 1, 0, 4, 29, 3, 1, 20, 0, 15, 291, 15, 0, 2066, 0, 430, 63360, 1158, 177, 15174, 0, 16787, 1227076, 20141, 0, 11, 0, 25, 246, 23, 7, 150, 0, 103, 2175, 115
31,1, 2, 0, 0, 0, 462, 1128, 278, 0, 4, 0, 226, 1291, 354, 0, 0, 0, 274848, 680862, 250086, 0, 6, 0, 236472, 1460770, 297232, 0, 0, 0, 3458, 8850, 2008, 0, 2, 0, 1646, 9274, 2582, 0, 0, 0, 462, 1128, 278, 0, 4, 0, 226, 1291, 354, 0, 0, 0, 993854, 1950678, 1199296, 0, 19025, 0, 499476, 3058344, 826700, 0, 0, 0, 3512, 8138, 2080, 0, 35, 0, 1764, 10195, 2872
30,1, 2, 0, 0, 0, 6, 6, 5, 0, 0, 0, 14, 30, 4, 0, 0, 0, 2494, 17580, 846, 0, 0, 0, 5426, 95492, 13182, 0, 0, 0, 44, 64, 34, 0, 0, 0, 92, 262, 42, 0, 0, 0, 6, 6, 5, 0, 0, 0, 14, 30, 4, 0, 0, 0, 3150, 14142, 34106, 0, 0, 0, 1874, 97314, 15858, 0, 0, 0, 44, 62, 55, 0, 0, 0, 86, 254, 42
31,1, 1, 0, 5, 0, 360, 1297, 375, 0, 50, 0, 1869, 12218, 2649, 0, 3187, 0, 424782, 818048, 346830, 0, 14848, 0, 3134865, 22410254, 4495068, 0, 45, 0, 2487, 8367, 2607, 0, 248, 0, 13899, 93445, 19620, 0, 5, 0, 360, 1297, 375, 0, 50, 0, 1869, 12218, 2649, 0, 7200, 0, 746799, 3557778, 2140017, 0, 130391, 0, 13935468, 73512363, 26076954, 0, 46, 0, 2616, 8657, 2733, 0, 433, 0, 15114, 100755, 22260
30,1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0
10,2, 3, 1, 0, 0, 2, 15, 1, 0, 13, 0, 15, 135, 8, 10, 0, 0, 379, 43332, 125, 0, 617, 0, 5029, 68890, 1644, 3, 0, 0, 14, 107, 6, 0, 48, 0, 50, 580, 38, 1, 0, 0, 2, 15, 1, 0, 13, 0, 15, 135, 8, 8, 0, 0, 237, 53181, 13, 0, 25645, 0, 35224, 145849, 4652, 3, 0, 0, 12, 113, 3, 0, 125, 0, 60, 680, 39
31,1, 3, 0, 0, 0, 1, 22, 3, 0, 12, 0, 9, 113, 12, 0, 0, 0, 2001, 10600, 833, 0, 20677, 0, 2323, 83214, 126086, 0, 0, 0, 10, 154, 22, 0, 42, 0, 46, 558, 81, 0, 0, 0, 1, 22, 3, 0, 12, 0, 9, 113, 12, 0, 0, 0, 2771, 45178, 787, 0, 36423, 0, 8578, 119968, 189146, 0, 0, 0, 11, 166, 21, 0, 94, 0, 61, 634, 86
10,2, 1, 0, 0, 0, 231, 867, 195, 0, 18, 0, 249, 2923, 441, 0, 0, 0, 78285, 861087, 106026, 0, 5416, 0, 140037, 2603623, 613320, 0, 0, 0, 1152, 5007, 1266, 0, 74, 0, 1443, 21325, 3441, 0, 0, 0, 231, 867, 195, 0, 18, 0, 249, 2923, 441, 0, 0, 0, 177159, 2282982, 254988, 0, 40803, 0, 374898, 4959799, 1258254, 0, 0, 0, 1242, 5322, 1329, 0, 158, 0, 1725, 22549, 3534
10,2, 2, 0, 0, 0, 382, 206, 440, 0, 12, 0, 436, 1181, 522, 0, 0, 0, 338440, 179608, 189778, 0, 3659, 0, 399948, 1294789, 530686, 0, 0, 0, 2860, 1566, 2832, 0, 44, 0, 3044, 8627, 3778, 0, 0, 0, 382, 206, 440, 0, 12, 0, 436, 1181, 522, 0, 0, 0, 2790152, 11499822, 10658090, 0, 4320, 0, 1070786, 2967304, 1520102, 0, 0, 0, 2942, 1640, 2970, 0, 82, 0, 3148, 9059, 3766
31,1, 2, 0, 0, 0, 432, 283, 216, 0, 2, 0, 156, 1402, 250, 0, 0, 0, 241102, 203009, 117302, 0, 1, 0, 220198, 1767397, 230006, 0, 0, 0, 3118, 2046, 1534, 0, 1, 0, 1050, 10563, 1716, 0, 0, 0, 432, 283, 216, 0, 2, 0, 156, 1402, 250, 0, 0, 0, 459222, 359185, 452268, 0, 989, 0, 1623800, 5749235, 522196, 0, 0, 0, 3060, 1988, 1658, 0, 12, 0, 1034, 11016, 1834
1,2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0
1,2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2948, 5103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3514, 5190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 0
31,1, 1, 0, 0, 0, 252, 534, 192, 1, 18, 0, 470, 3052, 585, 0, 0, 0, 130728, 357018, 71310, 65, 2549, 0, 316636, 3793799, 884262, 0, 0, 0, 1584, 2796, 1065, 6, 79, 0, 2346, 22520, 4353, 0, 0, 0, 252, 534, 192, 1, 18, 0, 470, 3052, 585, 0, 0, 0, 2153148, 1191795, 145011, 3687, 27501, 0, 936858, 10172012, 1434768, 0, 0, 0, 1764, 2859, 1134, 11, 150, 0, 3001, 24179, 4539
10,2, 3, 0, 0, 0, 1, 19, 0, 0, 7, 0, 6, 134, 13, 0, 0, 0, 123, 3485, 0, 0, 132, 0, 9069, 25398, 121797, 0, 0, 0, 6, 112, 0, 0, 14, 0, 58, 421, 74, 0, 0, 0, 1, 19, 0, 0, 7, 0, 6, 134, 13, 0, 0, 0, 506, 9007, 0, 0, 9836, 0, 6675, 36452, 130681, 0, 0, 0, 8, 126, 0, 0, 57, 0, 53, 489, 74
1,2, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 42, 3, 0, 0, 0, 0, 1001, 0, 0, 0, 0, 0, 12992, 1443, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 179, 10, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 42, 3, 0, 0, 0, 0, 805, 0, 0, 0, 0, 0, 18942, 9651, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 181, 23
11,2, 2, 0, 0, 0, 782, 266, 200, 0, 9, 0, 217, 801, 446, 0, 0, 0, 382170, 200916, 123106, 0, 502, 0, 218223, 632414, 509910, 0, 0, 0, 5802, 2138, 1344, 0, 21, 0, 1505, 5201, 3002, 0, 0, 0, 782, 266, 200, 0, 9, 0, 217, 801, 446, 0, 0, 0, 10882108, 10021028, 2095686, 0, 2770, 0, 494769, 1345960, 10609788, 0, 0, 0, 5962, 2222, 1376, 0, 56, 0, 1573, 5544, 3332
11,2, 3, 0, 0, 0, 5, 5, 1, 1, 7, 0, 22, 72, 5, 0, 0, 0, 2633, 930, 591, 0, 620, 0, 6619, 119215, 5088, 0, 0, 0, 31, 29, 9, 0, 38, 0, 91, 326, 28, 0, 0, 0, 5, 5, 1, 1, 7, 0, 22, 72, 5, 0, 0, 0, 30595, 1902, 5796, 200, 19172, 0, 50011, 133536, 6676, 0, 0, 0, 44, 31, 12, 7, 67, 0, 126, 366, 29
10,2, 1, 0, 0, 0, 186, 442, 144, 0, 6, 0, 225, 1569, 216, 0, 0, 0, 68880, 471894, 127671, 0, 171, 0, 660465, 1331091, 199572, 0, 0, 0, 807, 2593, 1002, 0, 14, 0, 1524, 10615, 1548, 0, 0, 0, 186, 442, 144, 0, 6, 0, 225, 1569, 216, 0, 0, 0, 175662, 724835, 615966, 0, 2123, 0, 862578, 2701621, 286509, 0, 0, 0, 975, 2679, 1017, 0, 42, 0, 1686, 11418, 1656
10,2, 2, 0, 0, 0, 344, 224, 338, 0, 9, 0, 488, 896, 508, 0, 0, 0, 253386, 121866, 258638, 0, 87, 0, 437086, 573165, 429428, 0, 0, 0, 2426, 1736, 2426, 0, 13, 0, 2544, 5479, 3048, 0, 0, 0, 344, 224, 338, 0, 9, 0, 488, 896, 508, 0, 0, 0, 4537880, 2155564, 319858, 0, 5804, 0, 637346, 1807659, 755388, 0, 0, 0, 2578, 1742, 2442, 0, 62, 0, 2072, 5351, 2824
1,2, 2, 0, 0, 0, 56, 28, 28, 0, 2, 0, 14, 98, 31, 0, 0, 0, 39880, 12980, 14752, 0, 1, 0, 13082, 146739, 69600, 0, 0, 0, 410, 222, 188, 0, 1, 0, 94, 687, 241, 0, 0, 0, 56, 28, 28, 0, 2, 0, 14, 98, 31, 0, 0, 0, 39482, 17192, 51050, 0, 1116, 0, 9946, 218394, 95366, 0, 0, 0, 380, 182, 206, 0, 16, 0, 84, 700, 263
